state,year,type,source,descrip,spon_names_raw,spon_names_clean,spon_total,spon_women,spon_men,prop_spon_women,spon_white,spon_black,spon_hispanic,spon_asian,spon_native,spon_islander,spon_other,spon_minority,spon_dem,spon_rep,spon_thi,spon_np,prop_spon_dem
New Jersey,2019,contra_script,AB 5508,Mandated insurance coverage for FDA-Approved contraceptives with a prescription. ,"Sen. Andrew Zwicker [D], Rep. Carol Murphy [D], Rep. Shavonda Sumter [D], Sen. Teresa Ruiz [D], Sen. Nellie Pou [D], Rep. Valerie Huttle [D], Rep. Pamela Lampitt [D], Rep. Nancy Pinkin [D], Sen. Angela Mcknight [D], Rep. Clinton Calabrese [D], Rep. Gabriela Mosquera [D], Rep. Mila Jasey [D], Sen. Britnee Timberlake [D], Sen. Linda Greenstein [D], Rep. Herbert Conaway [D], Rep. Roy Freiman [D], Rep. Joann Downey [D], Rep. Yvonne Lopez [D]","Sen. Andrew Zwicker [D], Rep. Carol Murphy [D], Rep. Shavonda Sumter [D], Sen. Teresa Ruiz [D], Sen. Nellie Pou [D], Rep. Valerie Huttle [D], Rep. Pamela Lampitt [D], Rep. Nancy Pinkin [D], Sen. Angela Mcknight [D], Rep. Clinton Calabrese [D], Rep. Gabriela Mosquera [D], Rep. Mila Jasey [D], Sen. Britnee Timberlake [D], Sen. Linda Greenstein [D], Rep. Herbert Conaway [D], Rep. Roy Freiman [D], Rep. Joann Downey [D], Rep. Yvonne Lopez [D]",18,14,4,0.7777777778,,,,,,,,0,18,0,0,0,1
New Jersey,2020,vase,Assembly Bill 5508,Mandates insurance coverage for vasectomies.,"Sen. Andrew Zwicker [D]	Rep. Carol Murphy [D]	Rep. Shavonda Sumter [D]	Sen. Teresa Ruiz [D]
Sen. Nellie Pou [D]	Rep. Valerie Huttle [D]	Rep. Pamela Lampitt [D]	Rep. Nancy Pinkin [D]
Sen. Angela Mcknight [D]	Rep. Clinton Calabrese [D]	Rep. Gabriela Mosquera [D]	Rep. Mila Jasey [D]
Sen. Britnee Timberlake [D]	Sen. Linda Greenstein [D]	Rep. Herbert Conaway [D]	Rep. Roy Freiman [D]
Rep. Joann Downey [D]	Rep. Yvonne Lopez [D]","Sen. Andrew Zwicker [D], Rep. Carol Murphy [D], Rep. Shavonda Sumter [D], Sen. Teresa Ruiz [D], Sen. Nellie Pou [D], Rep. Valerie Huttle [D], Rep. Pamela Lampitt [D], Rep. Nancy Pinkin [D], Sen. Angela Mcknight [D], Rep. Clinton Calabrese [D], Rep. Gabriela Mosquera [D], Rep. Mila Jasey [D], Sen. Britnee Timberlake [D], Sen. Linda Greenstein [D], Rep. Herbert Conaway [D], Rep. Roy Freiman [D], Rep. Joann Downey [D], Rep. Yvonne Lopez [D]",18,14,4,0.7777777778,,,,,,,,0,18,0,0,0,1
New Jersey,2020,contra_no_share,SB 413,No cost sharing for FDA approved prescription contraceptives.,"Sen. Shirley Turner [D] Sen. Teresa Ruiz [D] Rep. Valerie Huttle [D] Rep. Mila Jasey [D], Sen. Linda Greenstein [D] Sen. Joseph Lagana [D] Sen. Troy Singleton [D] Rep. Daniel Benson [D], Rep. Pamela Lampitt [D]","Sen. Shirley Turner [D] Sen. Teresa Ruiz [D] Rep. Valerie Huttle [D] Rep. Mila Jasey [D], Sen. Linda Greenstein [D] Sen. Joseph Lagana [D] Sen. Troy Singleton [D] Rep. Daniel Benson [D], Rep. Pamela Lampitt [D]",9,6,3,0.6666666667,,,,,,,,0,9,0,0,0,1
New Jersey,2020,contra_otc_wo_script,AB 5508,Mandated insurance coverage for FDA approved over-the-counter contraceptives without prescription.,"Sen. Andrew Zwicker [D], Rep. Nicholas Chiaravalloti [D]","Sen. Andrew Zwicker [D], Rep. Nicholas Chiaravalloti [D]",2,0,2,0,,,,,,,,0,2,0,0,0,1
New Jersey,2020,fer_treat,SB 2133,Mandates insurance coverage for diagnosis and treatment of fertility services. ,"Sen. Nilsa Cruz-Perez [D]	Sen. Teresa Ruiz [D]	Rep. Pamela Lampitt [D]	Sen. Britnee Timberlake [D]
Rep. Gabriela Mosquera [D]	Rep. Shavonda Sumter [D]	Rep. Cleopatra Tucker [D]	Rep. Verlina Reynolds-Jackson [D]
Sen. James Beach [D]	Sen. Linda Greenstein [D]	Sen. Nellie Pou [D]	Rep. Eliana Marin [D]
Rep. Joann Downey [D]","Sen. Nilsa Cruz-Perez [D], Sen. Teresa Ruiz [D], Rep. Pamela Lampitt [D], Sen. Britnee Timberlake [D], Rep. Gabriela Mosquera [D], Rep. Shavonda Sumter [D], Rep. Cleopatra Tucker [D], Rep. Verlina Reynolds-Jackson [D], Sen. James Beach [D], Sen. Linda Greenstein [D], Sen. Nellie Pou [D], Rep. Eliana Marin [D], Rep. Joann Downey [D]",13,12,1,0.9230769231,,,,,,,,0,13,0,0,0,1
New Jersey,2023,abor_man,SB 3275,"Requires abortion coverage in all private plans, including ACA Marketplace plans: 2023","Sen. Nellie Pou [D], Sen. Nicholas Scutari [D], Rep. Mila Jasey [D], Sen. Teresa Ruiz [D], Sen. Troy Singleton [D]","Sen. Nellie Pou [D], Sen. Nicholas Scutari [D], Rep. Mila Jasey [D], Sen. Teresa Ruiz [D], Sen. Troy Singleton [D]",5,3,2,0.6,,,,,,,,0,5,0,0,0,1
New Mexico,2019,contra_ex_sup,HB 89,Mandated insurance coverage for 6-month FDA approved prescription contraceptives.,"Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]","Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
New Mexico,2019,contra_no_share,HB 89,No cost sharing for FDA approved contraceptives.,"Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]","Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
New Mexico,2019,contra_otc_wo_script,HB 89,Mandated insurance coverage for FDA approved over-the-counter contraceptives without prescription.,"Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]","Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
New Mexico,2019,contra_script,HB 89,Mandated insurance coverage for FDA-Approved contraceptives with a prescription. ,"Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]","Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
New Mexico,2019,vase,House Bill 89,Mandates insurance coverage for vasectomies.,Rep. Deborah Armstrong [D]	Sen. Elizabeth Stefanics [D],"Rep. Deborah Armstrong [D], Sen. Elizabeth Stefanics [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
New Mexico,2023,gen_affirm_lim,HB 7,No insurance coverage for sex-reassignment surgery.,"Rep. Janelle Anyanonu [D]	Rep. Charlotte Little [D]	Rep. Kristina Ortez [D]	Rep. Linda Serrato [D]
Rep. Reena Szczepanski [D]","Rep. Janelle Anyanonu [D], Rep. Charlotte Little [D], Rep. Kristina Ortez [D], Rep. Linda Serrato [D], Rep. Reena Szczepanski [D]",5,5,0,1,,,,,,,,0,5,0,0,0,1
New York,2011,fer_treat,AB 7779,Mandates insurance coverage for mail-order fertility drugs.,"Asm. Sheldon Silver [D]	Asm. Steven Cymbrowitz [D]	Asm. Helene Weinstein [D]	Asm. Rhoda Jacobs [D]
Asm. Charles Lavine [D]	Asm. Peter Abbate [D]	Asm. Edward Braunstein [D]	Asm. Alec Brook-Krasny [D]
Asm. Ellen Jaffee [D]	Asm. Kenneth Zebrowski [D]","Asm. Sheldon Silver [D], Asm. Steven Cymbrowitz [D], Asm. Helene Weinstein [D], Asm. Rhoda Jacobs [D], Asm. Charles Lavine [D], Asm. Peter Abbate [D], Asm. Edward Braunstein [D], Asm. Alec Brook-Krasny [D], Asm. Ellen Jaffee [D], Asm. Kenneth Zebrowski [D]",10,3,7,0.3,,,,,,,,0,10,0,0,0,1
New York,2012,er_dys_lim,AB 9056,No mandatory coverage for distribution of erectile dysfunction treatment.,,,0,,,0,,,,,,,,0,,,,,0
New York,2017,abor_man,"KFF. (2025). Interactive: How State Policies Shape Access to Abortion Coverage. KFF. Retrieved from https://www.kff.org/womens-health-policy/issue-brief/interactive-how-state-policies-shape-access-to-abortion-coverage/#:~:text=The%20ACA%20maintains%20the%20Hyde,restrictive%20than%20the%20Hyde%20limitations.","Requires abortion coverage in all private plans, including ACA Marketplace plans: 2017",,,0,,,0,,,,,,,,0,,,,,0
New York,2018,pros_scr,SB 6882,Mandates insurance coverage of prostate cancer screening.,Sen. James Tedisco [R]	Sen. Kemp Hannon [R]	Sen. William Larkin [R]	Sen. Kathleen Marchione [R],"Sen. James Tedisco [R], Sen. Kemp Hannon [R], Sen. William Larkin [R], Sen. Kathleen Marchione [R]",4,1,3,0.25,,,,,,,,0,0,4,0,0,0
New York,2019,vase,Senate Bill 659,Mandates insurance coverage for vasectomies.,"Sen. Julia Salazar [D]	Sen. Jen Metzger [D]	Sen. Joseph Addabbo [D]	Sen. Jamaal Bailey [D]
Sen. Brian Benjamin [D]	Sen. Alessandra Biaggi [D]	Sen. Neil Breslin [D]	Sen. John Brooks [D]
Sen. David Carlucci [D]	Sen. Leroy Comrie [D]	Sen. James Gaughran [D]	Sen. Michael Gianaris [D]
Sen. Andrew Gounardes [D]	Sen. Peter Harckham [D]	Sen. Brad Hoylman-Sigal [D]	Sen. Robert Jackson [D]
Sen. Todd Kaminsky [D]	Sen. Anna Kaplan [D]	Sen. Brian Kavanagh [D]	Sen. Timothy Kennedy [D]
Sen. Liz Krueger [D]	Sen. John Liu [D]	Sen. Monica Martinez [D]	Sen. Rachel May [D]
Sen. Shelley Mayer [D]	Sen. Velmanette Montgomery [D]	Sen. Zellnor Myrie [D]	Sen. Kevin Parker [D]
Sen. Roxanne Persaud [D]	Sen. Jessica Ramos [D]	Sen. Gustavo Rivera [D]	Sen. James Sanders [D]
Sen. Diane Savino [D]	Sen. Luis Sepulveda [D]	Sen. Jose Serrano [D]	Sen. James Skoufis [D]
Sen. Toby Stavisky [D]	Sen. Andrea Stewart-Cousins [D]	Sen. Kevin Thomas [D]","Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]",39,14,25,0.358974359,,,,,,,,0,39,0,0,0,1
New York,2019,contra_ex_sup,SB 659,Mandated insurance coverage for 12-month FDA approved prescription contraceptives.,"Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]","Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]",39,14,25,0.358974359,,,,,,,,0,39,0,0,0,1
New York,2019,contra_no_share,SB 659,No cost sharing for FDA approved contraceptives.,"Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]","Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]",39,14,25,0.358974359,,,,,,,,0,39,0,0,0,1
New York,2019,contra_otc_wo_script,SB 659A,Mandated insurance coverage for FDA approved over-the-counter contraceptives without prescription.,"Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]","Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]",39,14,25,0.358974359,,,,,,,,0,39,0,0,0,1
New York,2019,contra_script,SB 659,Mandated insurance coverage for FDA-Approved contraceptives with a prescription. ,"Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]","Sen. Julia Salazar [D], Sen. Jen Metzger [D], Sen. Joseph Addabbo [D], Sen. Jamaal Bailey [D], Sen. Brian Benjamin [D], Sen. Alessandra Biaggi [D], Sen. Neil Breslin [D], Sen. John Brooks [D], Sen. David Carlucci [D], Sen. Leroy Comrie [D], Sen. James Gaughran [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Peter Harckham [D], Sen. Brad Hoylman-Sigal [D], Sen. Robert Jackson [D], Sen. Todd Kaminsky [D], Sen. Anna Kaplan [D], Sen. Brian Kavanagh [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Monica Martinez [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Velmanette Montgomery [D], Sen. Zellnor Myrie [D], Sen. Kevin Parker [D], Sen. Roxanne Persaud [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. James Sanders [D], Sen. Diane Savino [D], Sen. Luis Sepulveda [D], Sen. Jose Serrano [D], Sen. James Skoufis [D], Sen. Toby Stavisky [D], Sen. Andrea Stewart-Cousins [D], Sen. Kevin Thomas [D]",39,14,25,0.358974359,,,,,,,,0,39,0,0,0,1
New York,2019,fer_treat,AB 2007,Mandates insurance coverage for diagnosis and treatment of infertility and fertility services. ,,,0,,,0,,,,,,,,0,,,,,0
New York,2023,gen_affirm_man,SB 2475,Mandated insurance coverage for gender affirming surgery.,"Sen. Brad Hoylman-Sigal [D]	Sen. Samra Brouk [D]	Sen. Leroy Comrie [D]	Sen. Jeremy Cooney [D]
Sen. Nathalia Fernandez [D]	Sen. Michael Gianaris [D]	Sen. Andrew Gounardes [D]	Sen. Michelle Hinchey [D]
Sen. Robert Jackson [D]	Sen. Timothy Kennedy [D]	Sen. Liz Krueger [D]	Sen. John Liu [D]
Sen. Rachel May [D]	Sen. Shelley Mayer [D]	Sen. Kevin Parker [D]	Sen. Jessica Ramos [D]
Sen. Gustavo Rivera [D]	Sen. Luis Sepulveda [D]	Sen. Lea Webb [D]","Sen. Brad Hoylman-Sigal [D], Sen. Samra Brouk [D], Sen. Leroy Comrie [D], Sen. Jeremy Cooney [D], Sen. Nathalia Fernandez [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Michelle Hinchey [D], Sen. Robert Jackson [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Kevin Parker [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. Luis Sepulveda [D], Sen. Lea Webb [D]",19,8,11,0.4210526316,,,,,,,,0,19,0,0,0,1
New York,2024,gen_affirm_man,SB 8058,Mandated insurance coverage for gender affirming surgery.,"Sen. Brad Hoylman-Sigal [D]	Sen. Samra Brouk [D]	Sen. Leroy Comrie [D]	Sen. Jeremy Cooney [D]
Sen. Nathalia Fernandez [D]	Sen. Michael Gianaris [D]	Sen. Andrew Gounardes [D]	Sen. Michelle Hinchey [D]
Sen. Robert Jackson [D]	Sen. Timothy Kennedy [D]	Sen. Liz Krueger [D]	Sen. John Liu [D]
Sen. Rachel May [D]	Sen. Shelley Mayer [D]	Sen. Kevin Parker [D]	Sen. Jessica Ramos [D]
Sen. Gustavo Rivera [D]	Sen. Luis Sepulveda [D]	Sen. Lea Webb [D]","Sen. Brad Hoylman-Sigal [D], Sen. Samra Brouk [D], Sen. Leroy Comrie [D], Sen. Jeremy Cooney [D], Sen. Nathalia Fernandez [D], Sen. Michael Gianaris [D], Sen. Andrew Gounardes [D], Sen. Michelle Hinchey [D], Sen. Robert Jackson [D], Sen. Timothy Kennedy [D], Sen. Liz Krueger [D], Sen. John Liu [D], Sen. Rachel May [D], Sen. Shelley Mayer [D], Sen. Kevin Parker [D], Sen. Jessica Ramos [D], Sen. Gustavo Rivera [D], Sen. Luis Sepulveda [D], Sen. Lea Webb [D]",19,8,11,0.4210526316,,,,,,,,0,19,0,0,0,1
North Carolina,2013,abor_lim,SB 353,Marketplace Limitations:  2013,"Sen. Kathryn Harrington [R], Sen. Warren Daniel [R], Sen. James Davis [R], Sen. William Rabon [R], Sen. Daniel Soucek [R]","Sen. Kathryn Harrington [R], Sen. Warren Daniel [R], Sen. James Davis [R], Sen. William Rabon [R], Sen. Daniel Soucek [R]",5,1,4,0.2,,,,,,,,0,0,5,0,0,0
North Carolina,2013,pros_scr,SB 402,Mandates insurance coverage of prostate cancer screening.,Sen. Peter Brunstetter [R]	Sen. Harry Brown [R]	Sen. Neal Hunt [R],"Sen. Peter Brunstetter [R], Sen. Harry Brown [R], Sen. Neal Hunt [R]",3,0,3,0,,,,,,,,0,0,3,0,0,0
North Dakota,2011,abor_lim,HB 1297,Marketplace Limitations: 2011,"Sen. Spencer Berry [R], Sen. Randel Christmann [R], Rep. Bette Grande [R], Sen. David Hogue [R], Rep. Robert Kilichowski [D], Rep. Ralph Metcalf [D]","Sen. Spencer Berry [R], Sen. Randel Christmann [R], Rep. Bette Grande [R], Sen. David Hogue [R], Rep. Robert Kilichowski [D], Rep. Ralph Metcalf [D]",6,1,5,0.1666666667,,,,,,,,0,2,4,0,0,0.3333333333
